n,cost_type,cost,normalized_cost,correct,algorithm,problem_type
128,Unique Queries,556,0.41369047619047616,True,Swordfish(recycle),random_centered
128,Attempted Queries,731,0.5438988095238095,True,Swordfish(recycle),random_centered
128,Unique Queries,598,0.44494047619047616,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,659,0.49032738095238093,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,637,0.4739583333333333,True,Swordfish,random_centered
128,Attempted Queries,687,0.5111607142857143,True,Swordfish,random_centered
128,Unique Queries,582,0.4330357142857143,True,Swordfish(quick_move),random_centered
128,Attempted Queries,623,0.4635416666666667,True,Swordfish(quick_move),random_centered
128,Unique Queries,533,0.39657738095238093,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,569,0.42336309523809523,True,Swordfish(quick_mark),random_centered
128,Unique Queries,517,0.38467261904761907,True,Swordfish(recycle),random_centered
128,Attempted Queries,655,0.48735119047619047,True,Swordfish(recycle),random_centered
128,Unique Queries,553,0.4114583333333333,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,606,0.45089285714285715,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,650,0.4836309523809524,True,Swordfish,random_centered
128,Attempted Queries,752,0.5595238095238095,True,Swordfish,random_centered
128,Unique Queries,604,0.4494047619047619,True,Swordfish(quick_move),random_centered
128,Attempted Queries,683,0.5081845238095238,True,Swordfish(quick_move),random_centered
128,Unique Queries,596,0.44345238095238093,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,659,0.49032738095238093,True,Swordfish(quick_mark),random_centered
128,Unique Queries,576,0.42857142857142855,True,Swordfish(recycle),random_centered
128,Attempted Queries,780,0.5803571428571429,True,Swordfish(recycle),random_centered
128,Unique Queries,588,0.4375,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,646,0.4806547619047619,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,716,0.5327380952380952,True,Swordfish,random_centered
128,Attempted Queries,832,0.6190476190476191,True,Swordfish,random_centered
128,Unique Queries,664,0.49404761904761907,True,Swordfish(quick_move),random_centered
128,Attempted Queries,743,0.5528273809523809,True,Swordfish(quick_move),random_centered
128,Unique Queries,664,0.49404761904761907,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,749,0.5572916666666666,True,Swordfish(quick_mark),random_centered
128,Unique Queries,634,0.47172619047619047,True,Swordfish(recycle),random_centered
128,Attempted Queries,862,0.6413690476190477,True,Swordfish(recycle),random_centered
128,Unique Queries,630,0.46875,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,717,0.5334821428571429,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,653,0.48586309523809523,True,Swordfish,random_centered
128,Attempted Queries,773,0.5751488095238095,True,Swordfish,random_centered
128,Unique Queries,644,0.4791666666666667,True,Swordfish(quick_move),random_centered
128,Attempted Queries,728,0.5416666666666666,True,Swordfish(quick_move),random_centered
128,Unique Queries,617,0.45907738095238093,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,705,0.5245535714285714,True,Swordfish(quick_mark),random_centered
128,Unique Queries,588,0.4375,True,Swordfish(recycle),random_centered
128,Attempted Queries,774,0.5758928571428571,True,Swordfish(recycle),random_centered
128,Unique Queries,578,0.43005952380952384,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,687,0.5111607142857143,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,634,0.47172619047619047,True,Swordfish,random_centered
128,Attempted Queries,793,0.5900297619047619,True,Swordfish,random_centered
128,Unique Queries,647,0.48139880952380953,True,Swordfish(quick_move),random_centered
128,Attempted Queries,750,0.5580357142857143,True,Swordfish(quick_move),random_centered
128,Unique Queries,582,0.4330357142857143,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,673,0.5007440476190477,True,Swordfish(quick_mark),random_centered
128,Unique Queries,580,0.43154761904761907,True,Swordfish(recycle),random_centered
128,Attempted Queries,778,0.5788690476190477,True,Swordfish(recycle),random_centered
128,Unique Queries,570,0.42410714285714285,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,700,0.5208333333333334,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,705,0.5245535714285714,True,Swordfish,random_centered
128,Attempted Queries,822,0.6116071428571429,True,Swordfish,random_centered
128,Unique Queries,646,0.4806547619047619,True,Swordfish(quick_move),random_centered
128,Attempted Queries,725,0.5394345238095238,True,Swordfish(quick_move),random_centered
128,Unique Queries,619,0.46056547619047616,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,675,0.5022321428571429,True,Swordfish(quick_mark),random_centered
128,Unique Queries,604,0.4494047619047619,True,Swordfish(recycle),random_centered
128,Attempted Queries,847,0.6302083333333334,True,Swordfish(recycle),random_centered
128,Unique Queries,612,0.45535714285714285,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,690,0.5133928571428571,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,678,0.5044642857142857,True,Swordfish,random_centered
128,Attempted Queries,766,0.5699404761904762,True,Swordfish,random_centered
128,Unique Queries,668,0.49702380952380953,True,Swordfish(quick_move),random_centered
128,Attempted Queries,728,0.5416666666666666,True,Swordfish(quick_move),random_centered
128,Unique Queries,599,0.44568452380952384,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,650,0.4836309523809524,True,Swordfish(quick_mark),random_centered
128,Unique Queries,618,0.45982142857142855,True,Swordfish(recycle),random_centered
128,Attempted Queries,776,0.5773809523809523,True,Swordfish(recycle),random_centered
128,Unique Queries,612,0.45535714285714285,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,689,0.5126488095238095,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,671,0.4992559523809524,True,Swordfish,random_centered
128,Attempted Queries,795,0.5915178571428571,True,Swordfish,random_centered
128,Unique Queries,618,0.45982142857142855,True,Swordfish(quick_move),random_centered
128,Attempted Queries,721,0.5364583333333334,True,Swordfish(quick_move),random_centered
128,Unique Queries,622,0.46279761904761907,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,708,0.5267857142857143,True,Swordfish(quick_mark),random_centered
128,Unique Queries,606,0.45089285714285715,True,Swordfish(recycle),random_centered
128,Attempted Queries,799,0.5944940476190477,True,Swordfish(recycle),random_centered
128,Unique Queries,626,0.46577380952380953,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,723,0.5379464285714286,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,692,0.5148809523809523,True,Swordfish,random_centered
128,Attempted Queries,799,0.5944940476190477,True,Swordfish,random_centered
128,Unique Queries,647,0.48139880952380953,True,Swordfish(quick_move),random_centered
128,Attempted Queries,753,0.5602678571428571,True,Swordfish(quick_move),random_centered
128,Unique Queries,652,0.4851190476190476,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,722,0.5372023809523809,True,Swordfish(quick_mark),random_centered
128,Unique Queries,606,0.45089285714285715,True,Swordfish(recycle),random_centered
128,Attempted Queries,828,0.6160714285714286,True,Swordfish(recycle),random_centered
128,Unique Queries,602,0.4479166666666667,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,689,0.5126488095238095,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,715,0.5319940476190477,True,Swordfish,random_centered
128,Attempted Queries,805,0.5989583333333334,True,Swordfish,random_centered
128,Unique Queries,679,0.5052083333333334,True,Swordfish(quick_move),random_centered
128,Attempted Queries,758,0.5639880952380952,True,Swordfish(quick_move),random_centered
128,Unique Queries,638,0.47470238095238093,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,695,0.5171130952380952,True,Swordfish(quick_mark),random_centered
128,Unique Queries,572,0.4255952380952381,True,Swordfish(recycle),random_centered
128,Attempted Queries,722,0.5372023809523809,True,Swordfish(recycle),random_centered
128,Unique Queries,617,0.45907738095238093,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,704,0.5238095238095238,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,652,0.4851190476190476,True,Swordfish,random_centered
128,Attempted Queries,717,0.5334821428571429,True,Swordfish,random_centered
128,Unique Queries,588,0.4375,True,Swordfish(quick_move),random_centered
128,Attempted Queries,637,0.4739583333333333,True,Swordfish(quick_move),random_centered
128,Unique Queries,591,0.43973214285714285,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,625,0.4650297619047619,True,Swordfish(quick_mark),random_centered
128,Unique Queries,550,0.40922619047619047,True,Swordfish(recycle),random_centered
128,Attempted Queries,702,0.5223214285714286,True,Swordfish(recycle),random_centered
128,Unique Queries,589,0.4382440476190476,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,647,0.48139880952380953,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,729,0.5424107142857143,True,Swordfish,random_centered
128,Attempted Queries,837,0.6227678571428571,True,Swordfish,random_centered
128,Unique Queries,646,0.4806547619047619,True,Swordfish(quick_move),random_centered
128,Attempted Queries,715,0.5319940476190477,True,Swordfish(quick_move),random_centered
128,Unique Queries,667,0.4962797619047619,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,721,0.5364583333333334,True,Swordfish(quick_mark),random_centered
128,Unique Queries,627,0.46651785714285715,True,Swordfish(recycle),random_centered
128,Attempted Queries,809,0.6019345238095238,True,Swordfish(recycle),random_centered
128,Unique Queries,651,0.484375,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,727,0.5409226190476191,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,639,0.47544642857142855,True,Swordfish,random_centered
128,Attempted Queries,721,0.5364583333333334,True,Swordfish,random_centered
128,Unique Queries,556,0.41369047619047616,True,Swordfish(quick_move),random_centered
128,Attempted Queries,593,0.4412202380952381,True,Swordfish(quick_move),random_centered
128,Unique Queries,602,0.4479166666666667,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,655,0.48735119047619047,True,Swordfish(quick_mark),random_centered
128,Unique Queries,568,0.4226190476190476,True,Swordfish(recycle),random_centered
128,Attempted Queries,731,0.5438988095238095,True,Swordfish(recycle),random_centered
128,Unique Queries,563,0.41889880952380953,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,601,0.44717261904761907,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,635,0.4724702380952381,True,Swordfish,random_centered
128,Attempted Queries,748,0.5565476190476191,True,Swordfish,random_centered
128,Unique Queries,608,0.4523809523809524,True,Swordfish(quick_move),random_centered
128,Attempted Queries,689,0.5126488095238095,True,Swordfish(quick_move),random_centered
128,Unique Queries,596,0.44345238095238093,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,675,0.5022321428571429,True,Swordfish(quick_mark),random_centered
128,Unique Queries,602,0.4479166666666667,True,Swordfish(recycle),random_centered
128,Attempted Queries,802,0.5967261904761905,True,Swordfish(recycle),random_centered
128,Unique Queries,594,0.4419642857142857,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,684,0.5089285714285714,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,726,0.5401785714285714,True,Swordfish,random_centered
128,Attempted Queries,819,0.609375,True,Swordfish,random_centered
128,Unique Queries,659,0.49032738095238093,True,Swordfish(quick_move),random_centered
128,Attempted Queries,738,0.5491071428571429,True,Swordfish(quick_move),random_centered
128,Unique Queries,669,0.49776785714285715,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,735,0.546875,True,Swordfish(quick_mark),random_centered
128,Unique Queries,622,0.46279761904761907,True,Swordfish(recycle),random_centered
128,Attempted Queries,824,0.6130952380952381,True,Swordfish(recycle),random_centered
128,Unique Queries,635,0.4724702380952381,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,694,0.5163690476190477,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,673,0.5007440476190477,True,Swordfish,random_centered
128,Attempted Queries,724,0.5386904761904762,True,Swordfish,random_centered
128,Unique Queries,644,0.4791666666666667,True,Swordfish(quick_move),random_centered
128,Attempted Queries,698,0.5193452380952381,True,Swordfish(quick_move),random_centered
128,Unique Queries,609,0.453125,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,647,0.48139880952380953,True,Swordfish(quick_mark),random_centered
128,Unique Queries,620,0.46130952380952384,True,Swordfish(recycle),random_centered
128,Attempted Queries,809,0.6019345238095238,True,Swordfish(recycle),random_centered
128,Unique Queries,641,0.47693452380952384,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,684,0.5089285714285714,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,658,0.4895833333333333,True,Swordfish,random_centered
128,Attempted Queries,705,0.5245535714285714,True,Swordfish,random_centered
128,Unique Queries,593,0.4412202380952381,True,Swordfish(quick_move),random_centered
128,Attempted Queries,629,0.4680059523809524,True,Swordfish(quick_move),random_centered
128,Unique Queries,591,0.43973214285714285,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,618,0.45982142857142855,True,Swordfish(quick_mark),random_centered
128,Unique Queries,564,0.41964285714285715,True,Swordfish(recycle),random_centered
128,Attempted Queries,724,0.5386904761904762,True,Swordfish(recycle),random_centered
128,Unique Queries,567,0.421875,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,624,0.4642857142857143,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,611,0.45461309523809523,True,Swordfish,random_centered
128,Attempted Queries,674,0.5014880952380952,True,Swordfish,random_centered
128,Unique Queries,568,0.4226190476190476,True,Swordfish(quick_move),random_centered
128,Attempted Queries,610,0.4538690476190476,True,Swordfish(quick_move),random_centered
128,Unique Queries,522,0.38839285714285715,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,566,0.4211309523809524,True,Swordfish(quick_mark),random_centered
128,Unique Queries,557,0.41443452380952384,True,Swordfish(recycle),random_centered
128,Attempted Queries,722,0.5372023809523809,True,Swordfish(recycle),random_centered
128,Unique Queries,538,0.40029761904761907,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,590,0.43898809523809523,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,653,0.48586309523809523,True,Swordfish,random_centered
128,Attempted Queries,745,0.5543154761904762,True,Swordfish,random_centered
128,Unique Queries,663,0.49330357142857145,True,Swordfish(quick_move),random_centered
128,Attempted Queries,743,0.5528273809523809,True,Swordfish(quick_move),random_centered
128,Unique Queries,641,0.47693452380952384,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,728,0.5416666666666666,True,Swordfish(quick_mark),random_centered
128,Unique Queries,599,0.44568452380952384,True,Swordfish(recycle),random_centered
128,Attempted Queries,816,0.6071428571428571,True,Swordfish(recycle),random_centered
128,Unique Queries,571,0.42485119047619047,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,659,0.49032738095238093,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,632,0.47023809523809523,True,Swordfish,random_centered
128,Attempted Queries,682,0.5074404761904762,True,Swordfish,random_centered
128,Unique Queries,582,0.4330357142857143,True,Swordfish(quick_move),random_centered
128,Attempted Queries,632,0.47023809523809523,True,Swordfish(quick_move),random_centered
128,Unique Queries,594,0.4419642857142857,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,633,0.47098214285714285,True,Swordfish(quick_mark),random_centered
128,Unique Queries,547,0.4069940476190476,True,Swordfish(recycle),random_centered
128,Attempted Queries,721,0.5364583333333334,True,Swordfish(recycle),random_centered
128,Unique Queries,594,0.4419642857142857,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,648,0.48214285714285715,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,592,0.44047619047619047,True,Swordfish,random_centered
128,Attempted Queries,646,0.4806547619047619,True,Swordfish,random_centered
128,Unique Queries,563,0.41889880952380953,True,Swordfish(quick_move),random_centered
128,Attempted Queries,610,0.4538690476190476,True,Swordfish(quick_move),random_centered
128,Unique Queries,502,0.37351190476190477,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,539,0.4010416666666667,True,Swordfish(quick_mark),random_centered
128,Unique Queries,496,0.36904761904761907,True,Swordfish(recycle),random_centered
128,Attempted Queries,631,0.4694940476190476,True,Swordfish(recycle),random_centered
128,Unique Queries,562,0.4181547619047619,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,609,0.453125,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,680,0.5059523809523809,True,Swordfish,random_centered
128,Attempted Queries,777,0.578125,True,Swordfish,random_centered
128,Unique Queries,604,0.4494047619047619,True,Swordfish(quick_move),random_centered
128,Attempted Queries,656,0.4880952380952381,True,Swordfish(quick_move),random_centered
128,Unique Queries,592,0.44047619047619047,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,667,0.4962797619047619,True,Swordfish(quick_mark),random_centered
128,Unique Queries,634,0.47172619047619047,True,Swordfish(recycle),random_centered
128,Attempted Queries,847,0.6302083333333334,True,Swordfish(recycle),random_centered
128,Unique Queries,575,0.42782738095238093,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,644,0.4791666666666667,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,665,0.4947916666666667,True,Swordfish,random_centered
128,Attempted Queries,810,0.6026785714285714,True,Swordfish,random_centered
128,Unique Queries,641,0.47693452380952384,True,Swordfish(quick_move),random_centered
128,Attempted Queries,738,0.5491071428571429,True,Swordfish(quick_move),random_centered
128,Unique Queries,591,0.43973214285714285,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,691,0.5141369047619048,True,Swordfish(quick_mark),random_centered
128,Unique Queries,585,0.43526785714285715,True,Swordfish(recycle),random_centered
128,Attempted Queries,789,0.5870535714285714,True,Swordfish(recycle),random_centered
128,Unique Queries,593,0.4412202380952381,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,725,0.5394345238095238,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,627,0.46651785714285715,True,Swordfish,random_centered
128,Attempted Queries,716,0.5327380952380952,True,Swordfish,random_centered
128,Unique Queries,583,0.4337797619047619,True,Swordfish(quick_move),random_centered
128,Attempted Queries,654,0.48660714285714285,True,Swordfish(quick_move),random_centered
128,Unique Queries,585,0.43526785714285715,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,648,0.48214285714285715,True,Swordfish(quick_mark),random_centered
128,Unique Queries,559,0.41592261904761907,True,Swordfish(recycle),random_centered
128,Attempted Queries,768,0.5714285714285714,True,Swordfish(recycle),random_centered
128,Unique Queries,571,0.42485119047619047,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,647,0.48139880952380953,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,635,0.4724702380952381,True,Swordfish,random_centered
128,Attempted Queries,682,0.5074404761904762,True,Swordfish,random_centered
128,Unique Queries,590,0.43898809523809523,True,Swordfish(quick_move),random_centered
128,Attempted Queries,638,0.47470238095238093,True,Swordfish(quick_move),random_centered
128,Unique Queries,616,0.4583333333333333,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,657,0.4888392857142857,True,Swordfish(quick_mark),random_centered
128,Unique Queries,578,0.43005952380952384,True,Swordfish(recycle),random_centered
128,Attempted Queries,756,0.5625,True,Swordfish(recycle),random_centered
128,Unique Queries,571,0.42485119047619047,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,610,0.4538690476190476,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,586,0.43601190476190477,True,Swordfish,random_centered
128,Attempted Queries,618,0.45982142857142855,True,Swordfish,random_centered
128,Unique Queries,550,0.40922619047619047,True,Swordfish(quick_move),random_centered
128,Attempted Queries,580,0.43154761904761907,True,Swordfish(quick_move),random_centered
128,Unique Queries,526,0.3913690476190476,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,548,0.40773809523809523,True,Swordfish(quick_mark),random_centered
128,Unique Queries,496,0.36904761904761907,True,Swordfish(recycle),random_centered
128,Attempted Queries,631,0.4694940476190476,True,Swordfish(recycle),random_centered
128,Unique Queries,553,0.4114583333333333,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,575,0.42782738095238093,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,624,0.4642857142857143,True,Swordfish,random_centered
128,Attempted Queries,672,0.5,True,Swordfish,random_centered
128,Unique Queries,584,0.43452380952380953,True,Swordfish(quick_move),random_centered
128,Attempted Queries,635,0.4724702380952381,True,Swordfish(quick_move),random_centered
128,Unique Queries,602,0.4479166666666667,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,643,0.47842261904761907,True,Swordfish(quick_mark),random_centered
128,Unique Queries,499,0.3712797619047619,True,Swordfish(recycle),random_centered
128,Attempted Queries,649,0.48288690476190477,True,Swordfish(recycle),random_centered
128,Unique Queries,574,0.4270833333333333,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,611,0.45461309523809523,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,627,0.46651785714285715,True,Swordfish,random_centered
128,Attempted Queries,662,0.49255952380952384,True,Swordfish,random_centered
128,Unique Queries,653,0.48586309523809523,True,Swordfish(quick_move),random_centered
128,Attempted Queries,693,0.515625,True,Swordfish(quick_move),random_centered
128,Unique Queries,599,0.44568452380952384,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,618,0.45982142857142855,True,Swordfish(quick_mark),random_centered
128,Unique Queries,526,0.3913690476190476,True,Swordfish(recycle),random_centered
128,Attempted Queries,663,0.49330357142857145,True,Swordfish(recycle),random_centered
128,Unique Queries,581,0.4322916666666667,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,605,0.45014880952380953,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,631,0.4694940476190476,True,Swordfish,random_centered
128,Attempted Queries,736,0.5476190476190477,True,Swordfish,random_centered
128,Unique Queries,647,0.48139880952380953,True,Swordfish(quick_move),random_centered
128,Attempted Queries,723,0.5379464285714286,True,Swordfish(quick_move),random_centered
128,Unique Queries,539,0.4010416666666667,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,584,0.43452380952380953,True,Swordfish(quick_mark),random_centered
128,Unique Queries,568,0.4226190476190476,True,Swordfish(recycle),random_centered
128,Attempted Queries,780,0.5803571428571429,True,Swordfish(recycle),random_centered
128,Unique Queries,603,0.4486607142857143,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,680,0.5059523809523809,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,673,0.5007440476190477,True,Swordfish,random_centered
128,Attempted Queries,746,0.5550595238095238,True,Swordfish,random_centered
128,Unique Queries,567,0.421875,True,Swordfish(quick_move),random_centered
128,Attempted Queries,618,0.45982142857142855,True,Swordfish(quick_move),random_centered
128,Unique Queries,608,0.4523809523809524,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,651,0.484375,True,Swordfish(quick_mark),random_centered
128,Unique Queries,570,0.42410714285714285,True,Swordfish(recycle),random_centered
128,Attempted Queries,746,0.5550595238095238,True,Swordfish(recycle),random_centered
128,Unique Queries,552,0.4107142857142857,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,609,0.453125,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,672,0.5,True,Swordfish,random_centered
128,Attempted Queries,752,0.5595238095238095,True,Swordfish,random_centered
128,Unique Queries,640,0.47619047619047616,True,Swordfish(quick_move),random_centered
128,Attempted Queries,702,0.5223214285714286,True,Swordfish(quick_move),random_centered
128,Unique Queries,650,0.4836309523809524,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,714,0.53125,True,Swordfish(quick_mark),random_centered
128,Unique Queries,584,0.43452380952380953,True,Swordfish(recycle),random_centered
128,Attempted Queries,739,0.5498511904761905,True,Swordfish(recycle),random_centered
128,Unique Queries,599,0.44568452380952384,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,669,0.49776785714285715,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,650,0.4836309523809524,True,Swordfish,random_centered
128,Attempted Queries,723,0.5379464285714286,True,Swordfish,random_centered
128,Unique Queries,586,0.43601190476190477,True,Swordfish(quick_move),random_centered
128,Attempted Queries,630,0.46875,True,Swordfish(quick_move),random_centered
128,Unique Queries,568,0.4226190476190476,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,615,0.4575892857142857,True,Swordfish(quick_mark),random_centered
128,Unique Queries,571,0.42485119047619047,True,Swordfish(recycle),random_centered
128,Attempted Queries,699,0.5200892857142857,True,Swordfish(recycle),random_centered
128,Unique Queries,600,0.44642857142857145,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,659,0.49032738095238093,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,723,0.5379464285714286,True,Swordfish,random_centered
128,Attempted Queries,837,0.6227678571428571,True,Swordfish,random_centered
128,Unique Queries,683,0.5081845238095238,True,Swordfish(quick_move),random_centered
128,Attempted Queries,776,0.5773809523809523,True,Swordfish(quick_move),random_centered
128,Unique Queries,652,0.4851190476190476,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,713,0.5305059523809523,True,Swordfish(quick_mark),random_centered
128,Unique Queries,591,0.43973214285714285,True,Swordfish(recycle),random_centered
128,Attempted Queries,777,0.578125,True,Swordfish(recycle),random_centered
128,Unique Queries,619,0.46056547619047616,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,695,0.5171130952380952,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,646,0.4806547619047619,True,Swordfish,random_centered
128,Attempted Queries,693,0.515625,True,Swordfish,random_centered
128,Unique Queries,578,0.43005952380952384,True,Swordfish(quick_move),random_centered
128,Attempted Queries,612,0.45535714285714285,True,Swordfish(quick_move),random_centered
128,Unique Queries,638,0.47470238095238093,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,684,0.5089285714285714,True,Swordfish(quick_mark),random_centered
128,Unique Queries,556,0.41369047619047616,True,Swordfish(recycle),random_centered
128,Attempted Queries,723,0.5379464285714286,True,Swordfish(recycle),random_centered
128,Unique Queries,604,0.4494047619047619,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,637,0.4739583333333333,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,665,0.4947916666666667,True,Swordfish,random_centered
128,Attempted Queries,753,0.5602678571428571,True,Swordfish,random_centered
128,Unique Queries,676,0.5029761904761905,True,Swordfish(quick_move),random_centered
128,Attempted Queries,767,0.5706845238095238,True,Swordfish(quick_move),random_centered
128,Unique Queries,655,0.48735119047619047,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,727,0.5409226190476191,True,Swordfish(quick_mark),random_centered
128,Unique Queries,602,0.4479166666666667,True,Swordfish(recycle),random_centered
128,Attempted Queries,797,0.5930059523809523,True,Swordfish(recycle),random_centered
128,Unique Queries,614,0.4568452380952381,True,Swordfish(brute_force[2log_n]),random_centered
128,Attempted Queries,689,0.5126488095238095,True,Swordfish(brute_force[2log_n]),random_centered
128,Unique Queries,645,0.4799107142857143,True,Swordfish,random_centered
128,Attempted Queries,722,0.5372023809523809,True,Swordfish,random_centered
128,Unique Queries,614,0.4568452380952381,True,Swordfish(quick_move),random_centered
128,Attempted Queries,677,0.5037202380952381,True,Swordfish(quick_move),random_centered
128,Unique Queries,573,0.4263392857142857,True,Swordfish(quick_mark),random_centered
128,Attempted Queries,638,0.47470238095238093,True,Swordfish(quick_mark),random_centered
128,Unique Queries,602,0.4479166666666667,True,Swordfish(recycle),random_centered
128,Attempted Queries,748,0.5565476190476191,True,Swordfish(recycle),random_centered
128,Unique Queries,572,0.4255952380952381,True,Swordfish(brute_force[2log_n]),random_centered
